test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_blake2f_uncachable,ethrex,BLAKE2F,presets[precompile_blake2f_uncachable],6248,23.91968332148681,0.001,0.8711250996768862,0.8710838266903936,5.119264296388277e-05,0.001,5.033038119146394e-05,5.198177756638209e-05,,,,,,,1.916953299581922e-06,0.001,1.886246105356083e-06,1.949129603832261e-06,,,,,
test_blake2f_uncachable,geth,BLAKE2F,presets[precompile_blake2f_uncachable],16368,23.926931781474693,0.001,0.9233836214648611,0.9233742580211048,0.000135512280945626,0.001,0.00013480086513567544,0.0001363461892803749,,,,,,,1.939089242792534e-06,0.001,1.9091143862192498e-06,1.9638095633374103e-06,,,,,
test_blake2f_uncachable,nethermind,BLAKE2F,presets[precompile_blake2f_uncachable],4620,26.534382111754063,0.001,0.9323240203949892,0.9322947043977594,0.0001650329148385962,0.001,0.00016372110848908393,0.00016628825965217758,,,,,,,1.5416383665372273e-06,0.001,1.4779753214080717e-06,1.6022775680195254e-06,,,,,
test_blake2f_uncachable,reth,BLAKE2F,presets[precompile_blake2f_uncachable],396,16.468217513682553,0.001,0.9875168593302562,0.9874533318968224,0.0003755610517650803,0.001,0.0003718168858407587,0.00037892648988894877,,,,,,,0.0,1.0,0.0,0.0,,,,,
test_bls12_381,besu,BLS12_G1ADD,presets[precompile_bls_g1add],3652,99.27939437419248,0.001,0.857178887537009,0.8571397584651013,0.001742488626394775,0.001,0.001719664038500493,0.0017670235312952254,,,,,,,,,,,,,,,
test_bls12_381,erigon,BLS12_G1ADD,presets[precompile_bls_g1add],231,45.80680836608871,0.001,0.8317307611116431,0.8309959609418249,0.0009950582164994933,0.001,0.0009579322850877545,0.0010299003988799025,,,,,,,,,,,,,,,
test_bls12_381,ethrex,BLS12_G1ADD,presets[precompile_bls_g1add],1562,291.7258049249599,0.001,0.053184530058836055,0.05257759706528409,0.002350779522008056,0.001,0.001863998804732072,0.0027803984669707207,,,,,,,,,,,,,,,
test_bls12_381,geth,BLS12_G1ADD,presets[precompile_bls_g1add],4092,65.16850968680008,0.001,0.9000273229006419,0.9000028797033071,0.0007330169060110491,0.001,0.0007245758432578716,0.0007412339171273678,,,,,,,,,,,,,,,
test_bls12_381,nethermind,BLS12_G1ADD,presets[precompile_bls_g1add],1155,76.53739396806719,0.001,0.9388173143547641,0.9387642504470058,0.0009700695615259708,0.001,0.0009563096645075165,0.0009841095689639967,,,,,,,,,,,,,,,
test_bls12_381,reth,BLS12_G1ADD,presets[precompile_bls_g1add],99,90.03984296102625,0.001,0.8538230501541466,0.8523160712897564,0.0007584730955447344,0.001,0.0006851668629740398,0.0008280147770616888,,,,,,,,,,,,,,,
test_bls12_381,besu,BLS12_G2ADD,presets[precompile_bls_g2add],3652,88.84084955431072,0.001,0.8683338087401895,0.8682977358110773,0.002119591421765832,0.001,0.0020916531386392634,0.0021466053792545256,,,,,,,,,,,,,,,
test_bls12_381,erigon,BLS12_G2ADD,presets[precompile_bls_g2add],231,41.88416179917002,0.001,0.7986482901195965,0.7977690250109484,0.0012733792913056337,0.001,0.0012181937122522797,0.0013314919347459538,,,,,,,,,,,,,,,
test_bls12_381,ethrex,BLS12_G2ADD,presets[precompile_bls_g2add],1562,238.30545167494657,0.001,0.06885021101951516,0.06825332012914309,0.0027698898254169416,0.001,0.002286592887031237,0.0032686535162056566,,,,,,,,,,,,,,,
test_bls12_381,geth,BLS12_G2ADD,presets[precompile_bls_g2add],4092,55.41259221795665,0.001,0.8988612046059632,0.8988364762941309,0.001047966556552347,0.001,0.0010356511313073331,0.0010593225612894371,,,,,,,,,,,,,,,
test_bls12_381,nethermind,BLS12_G2ADD,presets[precompile_bls_g2add],1155,83.3407227308304,0.001,0.9356081960811276,0.9355523488964624,0.001485542067096701,0.001,0.0014618823437796572,0.0015080902605538002,,,,,,,,,,,,,,,
test_bls12_381,reth,BLS12_G2ADD,presets[precompile_bls_g2add],99,100.48482948447779,0.001,0.8454105020914182,0.8438167959274122,0.0010130504201739795,0.001,0.0009254756924499289,0.001108161474623751,,,,,,,,,,,,,,,
test_ec_pairing,besu,ECPAIRING,presets[precompile_bn128_pairing_alt],18260,43.71294663694165,0.001,0.9076438951761577,0.9076337778398129,0.051052426168733914,0.001,0.05066774318082605,0.05140810958499114,,,,,,,,,,,,0.03313747962324935,0.001,0.03294791453227755,0.033323144799571436
test_ec_pairing,erigon,ECPAIRING,presets[precompile_bn128_pairing_alt],1155,24.662259889677188,0.001,0.8896672669825081,0.8894757170987971,0.04745425014548329,0.001,0.04622544997019633,0.04854674338008612,,,,,,,,,,,,0.03985936579395055,0.001,0.039252818010310955,0.04043332797270757
test_ec_pairing,ethrex,ECPAIRING,presets[precompile_bn128_pairing_alt],7810,111.74784075478352,0.001,0.8339809842219794,0.8339384534122503,0.08181950903002592,0.001,0.08061021216729938,0.08300353448598692,,,,,,,,,,,,0.06161590843566522,0.001,0.060901018501246844,0.06230611902481838
